,0,1,2,3,4,5,6,7,8
14181,198,196,211,220,239,239,603,265,
14182,239,239,603,265,233,111,83,81,
14183,19,24,83,209,29,27,28,213,
14184,29,27,28,213,30,30,40,27,
14185,30,30,40,27,75,210,68,181,
14186,75,210,68,181,339,371,382,48,
14187,339,371,382,48,38,54,57,64,
14188,38,54,57,64,252,66,87,80,
14189,252,66,87,80,62,46,47,64,
14190,62,46,47,64,57,191,48,50,
14191,57,191,48,50,65,55,54,65,
14192,65,55,54,65,60,62,50,42,
14193,60,62,50,42,136,285,147,99,
14194,136,285,147,99,81,75,82,105,
14195,22,24,182,140,51,181,31,85,
14196,51,181,31,85,78,48,42,47,
14197,78,48,42,47,49,59,37,36,
14198,49,59,37,36,37,215,418,178,
14199,37,215,418,178,38,221,45,60,
14200,38,221,45,60,52,41,46,44,
14201,52,41,46,44,49,64,41,43,
14202,49,64,41,43,46,50,75,219,
14203,46,50,75,219,183,51,50,60,
14204,183,51,50,60,69,45,45,70,
14205,69,45,45,70,67,78,580,144,
14206,67,78,580,144,77,84,430,115,
14207,21,41,30,74,262,286,162,91,
14208,262,286,162,91,31,30,72,74,
14209,31,30,72,74,79,53,44,44,
14210,79,53,44,44,365,416,77,283,
14211,365,416,77,283,251,51,63,50,
14212,251,51,63,50,45,43,42,58,
14213,45,43,42,58,55,43,189,73,
14214,55,43,189,73,49,58,40,40,
14215,49,58,40,40,40,43,67,43,
14216,40,43,67,43,48,226,123,225,
14217,48,226,123,225,438,162,54,67,
14218,438,162,54,67,89,101,81,74,
14219,20,34,34,20,20,23,205,68,
14220,20,23,205,68,168,50,72,72,
14221,168,50,72,72,88,57,45,227,
14222,88,57,45,227,64,200,267,404,
14223,64,200,267,404,252,58,62,47,
14224,252,58,62,47,45,115,141,48,
14225,45,115,141,48,43,44,50,63,
14226,43,44,50,63,43,44,43,53,
14227,43,44,43,53,191,263,172,337,
14228,191,263,172,337,154,212,41,42,
14229,154,212,41,42,42,73,62,68,
14230,42,73,62,68,83,92,96,83,
14231,183,40,22,21,48,54,50,20,
14232,48,54,50,20,187,22,35,43,
14233,187,22,35,43,20,64,165,31,
14234,20,64,165,31,153,144,58,268,
14235,153,144,58,268,590,186,23,21,
14236,590,186,23,21,25,495,465,33,
14237,25,495,465,33,33,34,40,59,
14238,33,34,40,59,50,39,475,343,
14239,50,39,475,343,42,38,23,22,
14240,42,38,23,22,22,30,58,139,
14241,22,30,58,139,423,342,523,265,
14242,423,342,523,265,84,35,36,67,
14243,38,23,22,25,85,221,56,41,
14244,85,221,56,41,189,42,43,44,
14245,189,42,43,44,31,76,46,104,
14246,31,76,46,104,127,307,444,466,
14247,127,307,444,466,199,26,48,106,
14248,199,26,48,106,70,46,48,66,
14249,70,46,48,66,47,43,50,62,
14250,47,43,50,62,85,226,47,50,
14251,85,226,47,50,60,60,42,42,
14252,60,60,42,42,43,57,54,189,
14253,43,57,54,189,146,127,679,360,
14254,146,127,679,360,49,75,80,113,
14255,51,51,33,30,208,56,68,37,
14256,208,56,68,37,26,41,55,64,
14257,26,41,55,64,99,39,71,78,
14258,99,39,71,78,71,166,539,200,
14259,71,166,539,200,72,44,43,43,
14260,72,44,43,43,242,41,41,46,
14261,242,41,41,46,59,62,49,48,
14262,59,62,49,48,48,71,53,50,
14263,48,71,53,50,52,258,59,38,
14264,52,258,59,38,37,36,52,49,
14265,37,36,52,49,37,99,452,560,
14266,37,99,452,560,83,50,55,98,
14267,100,217,21,24,43,202,52,29,
14268,43,202,52,29,28,46,32,22,
14269,28,46,32,22,197,22,43,31,
14270,197,22,43,31,194,408,240,43,
14271,194,408,240,43,242,22,22,21,
14272,242,22,22,21,42,60,59,59,
14273,42,60,59,59,60,74,75,50,
14274,60,74,75,50,53,54,60,132,
14275,53,54,60,132,193,64,57,53,
14276,193,64,57,53,76,56,49,49,
14277,76,56,49,49,49,211,93,352,
14278,49,211,93,352,225,55,105,113,
14279,19,308,30,80,30,29,43,217,
14280,30,29,43,217,41,28,28,32,
14281,41,28,28,32,52,28,28,201,
14282,52,28,28,201,37,36,22,21,
14283,37,36,22,21,37,500,35,28,
14284,37,500,35,28,297,156,51,112,
14285,297,156,51,112,374,27,36,225,
14286,374,27,36,225,26,27,27,33,
14287,26,27,27,33,47,25,24,25,
14288,47,25,24,25,36,44,25,25,
14289,36,44,25,25,25,44,334,437,
14290,25,44,334,437,243,67,172,176,
14291,100,24,29,28,50,195,71,102,
14292,50,195,71,102,148,59,41,50,
14293,148,59,41,50,65,68,82,64,
14294,65,68,82,64,217,524,394,175,
14295,217,524,394,175,199,406,644,224,
14296,199,406,644,224,53,66,43,41,
14297,53,66,43,41,43,68,49,49,
14298,43,68,49,49,47,71,47,47,
14299,47,71,47,47,45,70,49,45,
14300,45,70,49,45,44,64,223,46,
14301,44,64,223,46,263,60,56,151,
14302,263,60,56,151,118,87,92,72,
14303,34,34,54,218,118,248,211,32,
14304,118,248,211,32,22,31,38,51,
14305,22,31,38,51,28,27,26,181,
14306,28,27,26,181,277,194,188,390,
14307,277,194,188,390,411,224,25,44,
14308,411,224,25,44,23,197,29,55,
14309,23,197,29,55,35,32,34,53,
14310,35,32,34,53,26,34,52,70,
14311,26,34,52,70,42,42,44,61,
14312,42,42,44,61,50,52,49,69,
14313,50,52,49,69,45,127,575,508,
14314,45,127,575,508,97,47,58,83,
14315,22,213,19,19,19,39,66,204,
14316,19,39,66,204,158,106,80,27,
14317,158,106,80,27,467,282,201,183,
14318,467,282,201,183,69,651,261,248,
14319,69,651,261,248,43,25,28,45,
14320,43,25,28,45,24,147,76,44,
14321,24,147,76,44,38,26,25,43,
14322,38,26,25,43,330,133,199,195,
14323,330,133,199,195,211,110,44,56,
14324,211,110,44,56,53,25,22,32,
14325,53,25,22,32,215,347,338,81,
14326,215,347,338,81,64,55,55,55,
14327,19,21,46,187,75,75,65,23,
14328,75,75,65,23,19,18,40,28,
14329,19,18,40,28,26,26,39,39,
14330,26,26,39,39,196,22,43,24,
14331,196,22,43,24,26,118,309,567,
14332,26,118,309,567,394,49,53,37,
14333,394,49,53,37,40,57,55,95,
14334,40,57,55,95,221,79,250,201,
14335,221,79,250,201,199,114,65,289,
14336,199,114,65,289,224,78,59,49,
14337,224,78,59,49,37,68,72,285,
14338,37,68,72,285,258,73,56,62,
14339,20,28,57,261,90,24,44,25,
14340,90,24,44,25,21,21,43,26,
14341,21,21,43,26,27,152,419,184,
14342,27,152,419,184,176,316,337,119,
14343,176,316,337,119,81,455,399,163,
14344,81,455,399,163,25,26,43,33,
14345,25,26,43,33,23,21,34,37,
14346,23,21,34,37,22,24,46,255,
14347,22,24,46,255,28,141,209,110,
14348,28,141,209,110,37,27,25,32,
14349,37,27,25,32,49,27,33,29,
14350,49,27,33,29,51,50,37,38,
14351,192,35,37,53,98,71,74,41,
14352,98,71,74,41,40,24,190,25,
14353,40,24,190,25,47,33,26,292,
14354,47,33,26,292,181,98,412,469,
14355,181,98,412,469,248,49,33,25,
14356,248,49,33,25,24,32,51,28,
14357,24,32,51,28,26,26,196,60,
14358,26,26,196,60,42,40,41,58,
14359,42,40,41,58,58,41,42,41,
14360,58,41,42,41,61,51,42,41,
14361,61,51,42,41,43,64,162,134,
14362,43,64,162,134,104,118,79,72,
14363,56,40,129,181,250,139,43,41,
14364,250,139,43,41,41,55,52,40,
14365,41,55,52,40,40,39,233,43,
14366,40,39,233,43,100,246,147,338,
14367,100,246,147,338,397,389,72,57,
14368,397,389,72,57,46,44,54,68,
14369,46,44,54,68,45,233,57,67,
14370,45,233,57,67,48,40,51,63,
14371,48,40,51,63,78,52,47,42,
14372,78,52,47,42,53,59,43,43,
14373,53,59,43,43,41,67,528,514,
14374,41,67,528,514,97,91,98,74,
14375,106,28,21,26,27,50,426,96,
14376,27,50,426,96,26,30,50,25,
14377,26,30,50,25,26,25,34,80,
14378,26,25,34,80,179,295,322,96,
14379,179,295,322,96,555,172,25,44,
14380,555,172,25,44,38,365,387,48,
14381,38,365,387,48,219,78,77,58,
14382,219,78,77,58,86,66,459,366,
14383,86,66,459,366,59,62,44,44,
14384,59,62,44,44,43,221,212,66,
14385,43,221,212,66,42,72,53,37,
14386,42,72,53,37,38,41,69,80,
14387,20,83,19,229,50,27,25,67,
14388,50,27,25,67,104,53,26,195,
14389,104,53,26,195,48,32,179,139,
14390,48,32,179,139,185,307,591,465,
14391,185,307,591,465,77,66,60,44,
14392,77,66,60,44,47,46,67,222,
14393,47,46,67,222,42,42,48,65,
14394,42,42,48,65,55,44,43,52,
14395,55,44,43,52,69,50,56,70,
14396,69,50,56,70,75,127,211,63,
14397,75,127,211,63,62,78,88,331,
14398,62,78,88,331,91,78,109,100,
14399,36,41,23,23,25,45,38,26,
14400,25,45,38,26,52,227,132,53,
14401,52,227,132,53,30,64,69,46,
14402,30,64,69,46,46,175,449,269,
14403,46,175,449,269,530,405,394,64,
14404,530,405,394,64,41,39,35,51,
14405,41,39,35,51,53,36,36,36,
14406,53,36,36,36,56,47,38,38,
14407,56,47,38,38,41,61,42,36,
14408,41,61,42,36,38,50,51,36,
14409,38,50,51,36,49,68,101,89,
14410,49,68,101,89,87,95,108,115,
14411,19,19,34,37,20,197,22,45,
14412,20,197,22,45,29,25,157,182,
14413,29,25,157,182,37,138,84,39,
14414,37,138,84,39,45,22,268,309,
14415,45,22,268,309,241,44,20,26,
14416,241,44,20,26,217,62,59,47,
14417,217,62,59,47,46,54,69,46,
14418,46,54,69,46,40,42,50,67,
14419,40,42,50,67,42,41,205,49,
14420,42,41,205,49,59,125,306,59,
14421,59,125,306,59,228,107,105,79,
14422,228,107,105,79,61,102,192,95,
14423,50,41,25,27,51,28,32,104,
14424,51,28,32,104,51,255,66,67,
14425,51,255,66,67,79,88,67,70,
14426,79,88,67,70,217,468,582,332,
14427,217,468,582,332,136,68,52,43,
14428,136,68,52,43,43,62,232,41,
14429,43,62,232,41,43,55,58,42,
14430,43,55,58,42,61,51,66,43,
14431,61,51,66,43,41,41,94,74,
14432,41,41,94,74,41,41,57,53,
14433,41,41,57,53,112,500,94,66,
14434,112,500,94,66,45,62,86,104,
14435,28,32,49,30,26,26,44,40,
14436,26,26,44,40,27,27,33,52,
14437,27,27,33,52,28,27,31,244,
14438,28,27,31,244,84,255,767,310,
14439,84,255,767,310,81,43,46,46,
14440,81,43,46,46,65,47,48,225,
14441,65,47,48,225,78,78,54,50,
14442,78,78,54,50,56,251,51,53,
14443,56,251,51,53,51,65,64,50,
14444,51,65,64,50,50,317,209,51,
14445,50,317,209,51,48,52,70,71,
14446,48,52,70,71,48,55,75,97,
14447,28,154,84,31,31,32,91,69,
14448,31,32,91,69,31,29,35,52,
14449,31,29,35,52,29,41,49,65,
14450,29,41,49,65,269,148,216,381,
14451,269,148,216,381,247,116,49,57,
14452,247,116,49,57,70,74,56,55,
14453,70,74,56,55,48,245,50,41,
14454,48,245,50,41,46,69,71,53,
14455,46,69,71,53,55,50,71,54,
14456,55,50,71,54,151,44,57,61,
14457,151,44,57,61,41,40,370,272,
14458,41,40,370,272,96,216,67,93,
14459,26,78,25,33,231,27,76,145,
14460,231,27,76,145,106,43,28,52,
14461,106,43,28,52,50,145,234,92,
14462,50,145,234,92,72,58,99,288,
14463,72,58,99,288,55,57,84,93,
14464,55,57,84,93,69,70,62,66,
14465,69,70,62,66,235,85,63,64,
14466,235,85,63,64,72,67,50,49,
14467,72,67,50,49,51,71,52,40,
14468,51,71,52,40,38,110,286,53,
14469,38,110,286,53,220,47,54,77,
14470,220,47,54,77,55,59,59,70,
14471,263,50,29,26,26,107,38,26,
14472,26,107,38,26,27,68,98,52,
14473,27,68,98,52,38,208,26,47,
14474,38,208,26,47,39,31,30,268,
14475,39,31,30,268,408,105,240,424,
14476,408,105,240,424,181,84,67,56,
14477,181,84,67,56,54,52,73,285,
14478,54,52,73,285,539,103,47,70,
14479,539,103,47,70,56,46,44,44,
14480,56,46,44,44,66,55,46,244,
14481,66,55,46,244,292,83,60,234,
14482,292,83,60,234,57,60,86,83,
14483,26,189,35,60,61,25,23,23,
14484,61,25,23,23,40,43,31,38,
14485,40,43,31,38,29,154,268,120,
14486,29,154,268,120,172,564,578,290,
14487,172,564,578,290,52,39,39,48,
14488,52,39,39,48,70,54,43,45,
14489,70,54,43,45,44,67,58,40,
14490,44,67,58,40,39,38,55,63,
14491,39,38,55,63,40,38,40,256,
14492,40,38,40,256,231,65,39,38,
14493,231,65,39,38,42,60,42,35,
14494,42,60,42,35,40,44,68,50,
14495,37,41,22,21,22,205,53,200,
14496,22,205,53,200,29,29,38,48,
14497,29,29,38,48,37,35,206,252,
14498,37,35,206,252,98,53,42,36,
14499,98,53,42,36,47,525,442,27,
14500,47,525,442,27,28,34,51,30,
14501,28,34,51,30,98,431,243,70,
14502,98,431,243,70,48,44,43,53,
14503,48,44,43,53,55,70,29,25,
14504,55,70,29,25,38,45,23,23,
14505,38,45,23,23,22,38,40,23,
14506,22,38,40,23,22,34,73,252,
14507,309,21,40,114,48,39,95,101,
14508,48,39,95,101,125,105,98,99,
14509,125,105,98,99,132,136,117,159,
14510,132,136,117,159,474,322,119,55,
14511,474,322,119,55,58,78,87,64,
14512,58,78,87,64,58,58,83,77,
14513,58,58,83,77,58,215,73,86,
14514,58,215,73,86,59,55,55,70,
14515,59,55,55,70,71,52,52,52,
14516,71,52,52,52,76,62,53,53,
14517,76,62,53,53,64,81,61,52,
14518,64,81,61,52,253,214,239,255,
14519,62,39,39,37,37,41,61,41,
14520,37,41,61,41,39,59,114,55,
14521,39,59,114,55,37,36,47,202,
14522,37,36,47,202,259,502,140,62,
14523,259,502,140,62,56,38,38,36,
14524,56,38,38,36,59,199,35,36,
14525,59,199,35,36,41,59,40,37,
14526,41,59,40,37,37,50,53,37,
14527,37,50,53,37,39,32,49,93,
14528,39,32,49,93,462,250,53,33,
14529,462,250,53,33,30,52,42,26,
14530,30,52,42,26,28,55,77,82,
14531,26,249,169,107,31,40,54,39,
14532,31,40,54,39,41,69,57,38,
14533,41,69,57,38,37,80,49,34,
14534,37,80,49,34,35,56,146,248,
14535,35,56,146,248,501,69,35,34,
14536,501,69,35,34,36,62,224,47,
14537,36,62,224,47,38,57,62,40,
14538,38,57,62,40,35,40,52,37,
14539,35,40,52,37,29,548,292,261,
14540,29,548,292,261,280,360,739,344,
14541,280,360,739,344,29,29,39,67,
14542,29,29,39,67,26,29,46,63,
14543,46,173,25,201,144,43,55,28,
14544,144,43,55,28,31,46,26,26,
14545,31,46,26,26,21,44,57,40,
14546,21,44,57,40,47,70,70,233,
14547,47,70,70,233,49,45,60,74,
14548,49,45,60,74,122,142,51,70,
14549,122,142,51,70,58,45,75,69,
14550,58,45,75,69,75,175,52,49,
14551,75,175,52,49,63,52,347,43,
14552,63,52,347,43,50,65,44,47,
14553,50,65,44,47,56,94,87,60,
14554,56,94,87,60,82,87,95,79,
14555,19,29,43,36,19,19,22,36,
14556,19,19,22,36,44,32,201,21,
14557,44,32,201,21,20,39,173,72,
14558,20,39,173,72,21,20,27,46,
14559,21,20,27,46,45,53,318,479,
14560,45,53,318,479,414,348,380,394,
14561,414,348,380,394,208,29,48,37,
14562,208,29,48,37,25,27,27,231,
14563,25,27,27,231,50,27,38,38,
14564,50,27,38,38,34,51,32,25,
14565,34,51,32,25,25,27,51,41,
14566,25,27,51,41,25,25,25,241,
14567,32,44,23,22,24,114,113,24,
14568,24,114,113,24,23,38,56,193,
14569,23,38,56,193,29,28,44,55,
14570,29,28,44,55,30,28,53,48,
14571,30,28,53,48,93,491,584,500,
14572,93,491,584,500,440,453,392,144,
14573,440,453,392,144,136,324,125,57,
14574,136,324,125,57,55,51,61,66,
14575,55,51,61,66,53,98,129,62,
14576,53,98,129,62,68,49,49,79,
14577,68,49,49,79,490,528,366,83,
14578,490,528,366,83,49,57,76,74,
14579,20,19,21,43,36,390,31,21,
14580,36,390,31,21,225,33,35,35,
14581,225,33,35,35,36,78,67,50,
14582,36,78,67,50,50,53,310,507,
14583,50,53,310,507,355,322,268,62,
14584,355,322,268,62,42,39,39,43,
14585,42,39,39,43,62,45,38,39,
14586,62,45,38,39,39,248,53,53,
14587,39,248,53,53,49,53,71,58,
14588,49,53,71,58,45,43,42,211,
14589,45,43,42,211,75,299,341,347,
14590,75,299,341,347,151,81,227,84,
14591,24,43,372,70,75,40,77,76,
14592,75,40,77,76,59,56,63,73,
14593,59,56,63,73,51,54,53,74,
14594,51,54,53,74,114,196,96,67,
14595,114,196,96,67,329,319,535,480,
14596,329,319,535,480,135,52,51,52,
14597,135,52,51,52,75,59,167,98,
14598,75,59,167,98,63,70,52,51,
14599,63,70,52,51,52,73,54,41,
14600,52,73,54,41,57,52,76,54,
14601,57,52,76,54,209,51,66,69,
14602,209,51,66,69,71,83,86,111,
14603,18,31,36,20,71,307,333,38,
14604,71,307,333,38,36,71,63,54,
14605,36,71,63,54,112,411,515,91,
14606,112,411,515,91,77,54,154,149,
14607,77,54,154,149,100,519,684,727,
14608,100,519,684,727,67,59,54,52,
14609,67,59,54,52,50,202,62,49,
14610,50,202,62,49,46,216,84,69,
14611,46,216,84,69,61,60,67,82,
14612,61,60,67,82,61,60,55,63,
14613,61,60,55,63,88,55,119,317,
14614,88,55,119,317,258,84,71,74,
14615,20,21,86,290,151,91,37,47,
14616,151,91,37,47,64,220,37,47,
14617,64,220,37,47,59,71,45,47,
14618,59,71,45,47,46,136,404,103,
14619,46,136,404,103,41,50,66,48,
14620,41,50,66,48,40,40,51,63,
14621,40,40,51,63,43,45,45,58,
14622,43,45,45,58,58,42,43,40,
14623,58,42,43,40,64,53,48,54,
14624,64,53,48,54,229,162,186,363,
14625,229,162,186,363,298,343,57,121,
14626,298,343,57,121,102,172,254,70,
14627,154,159,98,49,36,135,167,94,
14628,36,135,167,94,200,56,57,71,
14629,200,56,57,71,69,59,57,55,
14630,69,59,57,55,258,430,291,50,
14631,258,430,291,50,52,82,70,229,
14632,52,82,70,229,54,70,93,65,
14633,54,70,93,65,61,60,75,82,
14634,61,60,75,82,59,58,57,68,
14635,59,58,57,68,83,56,55,54,
14636,83,56,55,54,67,174,91,227,
14637,67,174,91,227,162,275,60,44,
14638,162,275,60,44,53,266,467,194,
14639,247,74,67,38,50,59,37,39,
14640,50,59,37,39,53,75,69,52,
14641,53,75,69,52,50,49,68,64,
14642,50,49,68,64,48,51,51,70,
14643,48,51,51,70,474,233,200,80,
14644,474,233,200,80,64,54,50,51,
14645,64,54,50,51,60,76,53,54,
14646,60,76,53,54,54,61,71,42,
14647,54,61,71,42,133,123,50,61,
14648,133,123,50,61,39,46,48,65,
14649,39,46,48,65,71,157,118,51,
14650,71,157,118,51,82,69,165,87,
14651,30,20,88,48,228,94,27,25,
14652,228,94,27,25,40,43,31,40,
14653,40,43,31,40,59,81,211,283,
14654,59,81,211,283,567,605,172,76,
14655,567,605,172,76,54,51,54,85,
14656,54,51,54,85,69,51,42,42,
14657,69,51,42,42,64,66,54,55,
14658,64,66,54,55,58,74,63,198,
14659,58,74,63,198,50,42,65,51,
14660,50,42,65,51,42,46,49,64,
14661,42,46,49,64,49,40,39,139,
14662,49,40,39,139,270,130,63,84,
14663,43,21,24,23,62,273,28,25,
14664,62,273,28,25,32,228,53,73,
14665,32,228,53,73,346,257,183,198,
14666,346,257,183,198,316,519,407,81,
14667,316,519,407,81,40,28,26,33,
14668,40,28,26,33,49,31,26,27,
14669,49,31,26,27,38,47,200,23,
14670,38,47,200,23,28,41,63,40,
14671,28,41,63,40,36,37,50,71,
14672,36,37,50,71,239,247,42,46,
14673,239,247,42,46,234,63,62,62,
14674,234,63,62,62,76,97,77,82,
14675,19,19,28,59,161,34,32,41,
14676,161,34,32,41,58,36,32,31,
14677,58,36,32,31,38,54,33,56,
14678,38,54,33,56,218,380,169,131,
14679,218,380,169,131,62,45,204,58,
14680,62,45,204,58,71,56,132,400,
14681,71,56,132,400,212,269,94,40,
14682,212,269,94,40,55,221,44,48,
14683,55,221,44,48,68,90,67,119,
14684,68,90,67,119,163,99,414,173,
14685,163,99,414,173,46,66,205,446,
14686,46,66,205,446,176,68,78,56,
14687,172,48,36,26,40,64,52,39,
14688,40,64,52,39,38,54,45,34,
14689,38,54,45,34,33,44,53,34,
14690,33,44,53,34,346,239,380,322,
14691,346,239,380,322,115,29,60,50,
14692,115,29,60,50,50,51,56,70,
14693,50,51,56,70,47,220,38,63,
14694,47,220,38,63,42,33,34,43,
14695,42,33,34,43,55,34,24,24,
14696,55,34,24,24,42,41,25,43,
14697,42,41,25,43,291,298,228,114,
14698,291,298,228,114,92,76,69,85,
14699,46,24,23,55,54,79,66,36,
14700,54,79,66,36,36,52,52,35,
14701,36,52,52,35,189,200,97,46,
14702,189,200,97,46,106,303,184,60,
14703,106,303,184,60,27,48,42,60,
14704,27,48,42,60,51,37,37,51,
14705,51,37,37,51,56,35,34,43,
14706,56,35,34,43,61,42,38,155,
14707,61,42,38,155,136,69,49,53,
14708,136,69,49,53,60,67,50,59,
14709,60,67,50,59,113,124,150,346,
14710,113,124,150,346,69,93,91,81,
14711,21,19,32,37,73,130,38,55,
14712,73,130,38,55,30,32,48,48,
14713,30,32,48,48,46,35,34,199,
14714,46,35,34,199,58,40,270,190,
14715,58,40,270,190,47,57,35,33,
14716,47,57,35,33,32,53,49,36,
14717,32,53,49,36,38,37,61,66,
14718,38,37,61,66,37,38,46,58,
14719,37,38,46,58,37,34,34,43,
14720,37,34,34,43,56,198,157,256,
14721,56,198,157,256,141,105,37,193,
14722,141,105,37,193,37,61,53,55,
14723,22,39,100,159,38,36,40,58,
14724,38,36,40,58,40,34,34,46,
14725,40,34,34,46,56,38,58,54,
14726,56,38,58,54,74,65,57,167,
14727,74,65,57,167,146,255,222,50,
14728,146,255,222,50,49,60,75,451,
14729,49,60,75,451,353,66,88,80,
14730,353,66,88,80,63,78,58,452,
14731,63,78,58,452,552,94,41,41,
14732,552,94,41,41,54,59,38,38,
14733,54,59,38,38,55,73,89,70,
14734,55,73,89,70,124,96,87,81,
14735,43,24,24,139,39,43,259,221,
14736,39,43,259,221,33,50,185,20,
14737,33,50,185,20,31,26,45,31,
14738,31,26,45,31,28,27,148,336,
14739,28,27,148,336,262,27,25,45,
14740,262,27,25,45,39,80,134,22,
14741,39,80,134,22,47,44,32,35,
14742,47,44,32,35,35,62,42,25,
14743,35,62,42,25,24,24,46,37,
14744,24,24,46,37,24,25,23,44,
14745,24,25,23,44,35,23,22,23,
14746,35,23,22,23,42,561,605,142,
14747,21,27,45,28,23,21,30,46,
14748,23,21,30,46,54,185,247,47,
14749,54,185,247,47,25,22,165,201,
14750,25,22,165,201,143,54,224,328,
14751,143,54,224,328,45,33,22,22,
14752,45,33,22,22,28,48,28,22,
14753,28,48,28,22,23,32,47,23,
14754,23,32,47,23,23,22,37,40,
14755,23,22,37,40,203,24,25,43,
14756,203,24,25,43,40,28,40,211,
14757,40,28,40,211,504,30,22,35,
14758,504,30,22,35,39,64,48,41,
14759,26,21,31,53,35,39,40,51,
14760,35,39,40,51,60,39,37,36,
14761,60,39,37,36,136,120,46,33,
14762,136,120,46,33,46,53,26,26,
14763,46,53,26,26,203,377,284,61,
14764,203,377,284,61,53,80,55,48,
14765,53,80,55,48,49,68,63,49,
14766,49,68,63,49,48,54,249,52,
14767,48,54,249,52,48,50,71,71,
14768,48,50,71,71,56,57,59,81,
14769,56,57,59,81,54,551,96,299,
14770,54,551,96,299,102,111,71,83,
14771,46,25,37,53,81,71,57,63,
14772,81,71,57,63,78,55,51,61,
14773,78,55,51,61,76,66,155,473,
14774,76,66,155,473,329,289,113,101,
14775,329,289,113,101,66,56,52,70,
14776,66,56,52,70,75,61,64,234,
14777,75,61,64,234,89,62,222,114,
14778,89,62,222,114,71,65,67,80,
14779,71,65,67,80,68,52,50,68,
14780,68,52,50,68,61,49,50,72,
14781,61,49,50,72,53,43,42,60,
14782,53,43,42,60,56,42,43,72,
14783,26,33,29,61,117,43,61,78,
14784,117,43,61,78,61,51,56,79,
14785,61,51,56,79,61,139,145,83,
14786,61,139,145,83,68,57,100,197,
14787,68,57,100,197,88,200,452,227,
14788,88,200,452,227,77,66,51,55,
14789,77,66,51,55,73,125,125,73,
14790,73,125,125,73,57,53,70,50,
14791,57,53,70,50,56,67,54,64,
14792,56,67,54,64,72,61,64,79,
14793,72,61,64,79,62,70,65,58,
14794,62,70,65,58,69,47,53,73,
14795,24,23,39,24,28,52,38,27,
14796,28,52,38,27,59,281,210,390,
14797,59,281,210,390,198,34,54,35,
14798,198,34,54,35,37,54,37,379,
14799,37,54,37,379,374,67,32,44,
14800,374,67,32,44,24,30,865,829,
14801,24,30,865,829,325,597,78,37,
14802,325,597,78,37,46,35,42,49,
14803,46,35,42,49,37,45,49,38,
14804,37,45,49,38,44,48,68,91,
14805,44,48,68,91,57,76,59,59,
14806,57,76,59,59,50,54,56,45,
14807,54,20,32,39,24,29,39,193,
14808,24,29,39,193,31,36,26,36,
14809,31,36,26,36,44,36,45,41,
14810,44,36,45,41,141,109,75,336,
14811,141,109,75,336,319,51,112,176,
14812,319,51,112,176,32,63,243,54,
14813,32,63,243,54,67,63,58,72,
14814,67,63,58,72,56,54,72,53,
14815,56,54,72,53,55,67,48,51,
14816,55,67,48,51,58,47,69,478,
14817,58,47,69,478,364,72,52,66,
14818,364,72,52,66,62,53,71,63,
14819,22,28,34,23,32,75,217,115,
14820,32,75,217,115,47,30,48,29,
14821,47,30,48,29,185,43,28,33,
14822,185,43,28,33,55,35,38,76,
14823,55,35,38,76,203,250,432,415,
14824,203,250,432,415,524,153,95,107,
14825,524,153,95,107,124,175,245,77,
14826,124,175,245,77,48,61,50,46,
14827,48,61,50,46,59,51,45,56,
14828,59,51,45,56,45,39,50,52,
14829,45,39,50,52,53,61,123,670,
14830,53,61,123,670,121,70,258,49,
14831,22,40,22,23,37,189,29,61,
14832,37,189,29,61,72,51,36,28,
14833,72,51,36,28,38,38,23,38,
14834,38,38,23,38,26,22,42,21,
14835,26,22,42,21,133,295,439,98,
14836,133,295,439,98,145,106,59,36,
14837,145,106,59,36,51,26,28,39,
14838,51,26,28,39,24,218,32,36,
14839,24,218,32,36,51,35,40,49,
14840,51,35,40,49,35,46,40,29,
14841,35,46,40,29,39,30,26,106,
14842,39,30,26,106,499,89,60,54,
